,id,company,url,industry,yrs_on_list
4467,24242,Skyline Exhibits of Central Ohio,skyline-exhibits-of-central-ohio,Advertising & Marketing,2
4468,26011,The RW Earhart Company,the-rw-earhart-company,Energy,1
4469,25373,NextStep Networking,nextstep-networking,IT Services,1
4470,18690,United Technology Group,united-technology-group,IT Services,5
4471,3980,Enviro-Safe Consulting,enviro-safe-consulting,Environmental Services,7
4472,4171,Object Technology Solutions,object-technology-solutions,IT Services,8
4473,18909,Cuisine Unlimited,cuisine-unlimited,Food & Beverage,3
4474,24176,Royce Leather,royce-leather,Consumer Products & Services,2
4475,25301,Ferreira Construction Co.,ferreira-construction-co,Construction,1
4476,1690,XCEL Solutions,xcel-solutions,Software,3
4477,19083,Adventure Life,adventure-life,Travel & Hospitality,3
4478,5288,NineSigma,ninesigma,Business Products & Services,3
4479,24496,Cruise Planners,cruise-planners,Travel & Hospitality,2
4480,24214,Self Edge,self-edge,Retail,2
4481,17271,Provideo Management,provideo-management,Government Services,3
4482,1260,Transnational Foods,transnational-foods,Food & Beverage,7
4483,24795,Swarm Interactive,swarm-interactive,Health,1
4484,24237,Faith Direct,faith-direct,Financial Services,2
4485,26539,The Service Professor,the-service-professor,Consumer Products & Services,1
4486,4793,ShuBee,shubee,Business Products & Services,5
4487,25184,TENS Rx,tens-rx,Health,1
4488,2198,Infinity Network Solutions,infinity-network-solutions,IT Services,4
4489,25031,AIS Engineering,ais-engineering,Telecommunications,1
4490,3096,Sunshine Rentals,sunshine-rentals,Travel & Hospitality,4
4491,25391,Metal Roofs of Texas,metal-roofs-of-texas,Construction,1
4492,19969,SignTalk,signtalk,Business Products & Services,3
4493,26226,Coakley Realty,coakley-realty,Real Estate,1
4494,26269,IPMG,ipmg,Insurance,1
4495,25597,BESLER Consulting,besler-consulting,Health,1
4496,19019,Cottonwood Financial,cottonwood-financial,Financial Services,4
4497,3266,NovaCopy,novacopy,Business Products & Services,8
4498,24203,GraduationSource,graduationsource,Education,2
4499,24060,IC Realtime,ic-realtime,Security,2
4500,3912,Cvision Technologies,cvision-technologies,Software,6
4501,3983,Dataprise,dataprise,IT Services,9
4502,20878,EMKAY,emkay,Logistics & Transportation,3
4503,19573,ARRYVE,arryve,Business Products & Services,4
4504,24047,ON Search Partners,on-search-partners,Human Resources,2
4505,24927,Zuri Group,zuri-group,IT Services,1
4506,26533,AtWork Group,atwork-group,Human Resources,1
4507,3309,Rand Engineering & Architecture,rand-engineering-architecture,Engineering,5
4508,24563,Blackpoint IT Services,blackpoint-it-services,IT Services,2
4509,26136,OptionsAnimal,optionsanimal,Education,1
4510,22419,LISS Consulting,liss-consulting,IT Services,3
4511,1268,Amadeus Consulting,amadeus-consulting,Software,8
4512,25088,EnableSoft,enablesoft,Software,1
4513,26162,Centric Business Systems,centric-business-systems,Business Products & Services,1
4514,2862,2020 Exhibits,2020-exhibits,Advertising & Marketing,4
4515,22633,Hirewell,hirewell,Human Resources,3
4516,24810,Logistics Systems,logistics-systems,Government Services,1
4517,26114,SEARCH,search,Government Services,1
4518,3593,Popcorn Palace,popcorn-palace,Food & Beverage,8
4519,746,Antennas Direct,antennas-direct,Consumer Products & Services,7
4520,18364,SmartLinx Solutions,smartlinx-solutions,Software,4
4521,25649,General Networks,general-networks,IT Services,1
4522,4715,Benchmark Hospitality International,benchmark-hospitality-international,Travel & Hospitality,5
4523,3247,Next Generation Wireless,next-generation-wireless,Telecommunications,7
4524,17720,Inmod,inmod,Retail,3
4525,988,Underground Printing,underground-printing,Consumer Products & Services,7
4526,24785,KDC Bindery Services,kdc-bindery-services,Manufacturing,1
4527,336,Nitel,nitel,Telecommunications,6
4528,22454,Mainstream Technologies,mainstream-technologies,IT Services,3
4529,25894,Trax Technologies,trax-technologies,Logistics & Transportation,1
4530,24377,Centerline Solutions,centerline-solutions,Telecommunications,2
4531,3171,Uckele Health & Nutrition,uckele-health-nutrition,Manufacturing,6
4532,475,InfoSync Services,infosync-services,Financial Services,6
4533,1839,Pinckney Hugo Group,pinckney-hugo-group,Advertising & Marketing,7
4534,25635,ClickSpark,clickspark,Education,1
4535,21646,Horizon Investments,horizon-investments,Financial Services,3
4536,22500,Dazadi,dazadi,Retail,3
4537,304,Power Home Technologies,power-home-technologies,Security,5
4538,18092,Kutir,kutir,Human Resources,5
4539,840,Sonoma Partners,sonoma-partners,IT Services,7
4540,26051,Image Systems & Business Solutions,image-systems-business-solutions,Business Products & Services,1
4541,25600,Current Medical Services,current-medical-services,Health,1
4542,26467,Artisan Logistics,artisan-logistics,Logistics & Transportation,1
4543,10932,Pride Products Distributors,pride-products-distributors,Advertising & Marketing,2
4544,25625,220 Marketing,220-marketing,Advertising & Marketing,1
4545,18837,Bluware,bluware,Energy,5
4546,4677,Highland Forwarding,highland-forwarding,Logistics & Transportation,7
4547,20156,Combustion Parts,combustion-parts,Energy,4
4548,22533,U.S. Energy Development,us-energy-development,Energy,6
4549,24456,PEAK Resources,peak-resources,IT Services,2
4550,18602,Boloco,boloco,Food & Beverage,5
4551,22685,EthiCare Advisors,ethicare-advisors,Insurance,3
4552,20060,WTWH Media,wtwh-media,Media,4
4553,741,AppRiver,appriver,IT Services,8
4554,24095,Scorpion Coatings,scorpion-coatings,Manufacturing,2
4555,20473,Accurate Home Care,accurate-home-care,Health,4
4556,22701,Ares Sportswear,ares-sportswear,Manufacturing,3
4557,22830,International Cruise & Excursions,international-cruise-excursions,Travel & Hospitality,1
4558,17500,FranNet,frannet,Consumer Products & Services,5
4559,7990,RKA Petroleum Companies,rka-petroleum-companies,Energy,5
4560,22231,Carolina's Home Medical Equipment,carolinas-home-medical-equipment,Health,3
4561,4455,Midwest Industrial Supply,midwest-industrial-supply,Environmental Services,6
4562,24059,Taylor Creative,taylor-creative,Advertising & Marketing,2
4563,23501,Dionysus Consulting,dionysus-consulting,Advertising & Marketing,2
4564,4851,North Star Resource Group,north-star-resource-group,Financial Services,3
4565,25280,Sports Shares,sports-shares,Travel & Hospitality,1
4566,820,Trissential,trissential,Business Products & Services,6
4567,9935,Image One,image-one,Business Products & Services,6
4568,20588,Open Access Technology International,open-access-technology-international,Energy,4
4569,24282,Integrated Systems Management,integrated-systems-management,IT Services,2
4570,3982,Kee Safety,kee-safety,Manufacturing,7
4571,22793,Today's Business Products,todays-business-products,Business Products & Services,3
4572,80,Ntiva,ntiva,IT Services,5
4573,24971,D.H. Charles Engineering,dh-charles-engineering,Engineering,1
4574,19232,Square Peg Packaging & Printing,square-peg-packaging-printing,Business Products & Services,4
4575,17887,VXI Global Solutions,vxi-global-solutions,Telecommunications,4
4576,17581,Location Labs,location-labs,Software,5
4577,18237,ReadyTalk,readytalk,Telecommunications,5
4578,24493,USWired,uswired,IT Services,2
4579,18385,Phillips Painting,phillips-painting,Construction,5
4580,25371,UnifiedCommunications.com,unifiedcommunicationscom,Telecommunications,1
4581,24455,Softdocs,softdocs,Software,2
4582,3636,The Tellennium Group,the-tellennium-group,Telecommunications,8
4583,25882,Purium Health Products,purium-health-products,Food & Beverage,1
4584,25691,DeNyse Companies,denyse-companies,Manufacturing,1
4585,4109,Skoda Minotti,skoda-minotti,Financial Services,11
4586,19843,My Computer Works,my-computer-works,IT Services,4
4587,24578,Fox World Travel,fox-world-travel,Travel & Hospitality,2
4588,9804,Summit Drilling Co.,summit-drilling-co,Environmental Services,2
4589,22164,Comfort Supply (Pittsburgh PA),comfort-supply-pittsburgh-pa,Construction,3
4590,17565,All Web Leads,all-web-leads,Insurance,5
4591,18513,Bogota Latin Bistro,bogota-latin-bistro,Food & Beverage,5
4592,1345,ISite Design,isite-design,Advertising & Marketing,7
4593,2550,Questline,questline,Energy,7
4594,17586,BidSync,bidsync,Government Services,5
4595,25530,Business Communications Solutions,business-communications-solutions,IT Services,1
4596,24444,Protonex Technology,protonex-technology,Engineering,2
4597,22435,Idera,idera,Software,3
4598,19177,Fidelitone Logistics,fidelitone-logistics,Logistics & Transportation,2
4599,26538,Becker Logistics,becker-logistics,Logistics & Transportation,1
4600,228,Strategic Systems,strategic-systems,IT Services,6
4601,26118,Total Security Solutions,total-security-solutions,Security,1
4602,18241,XpertTech,xperttech,IT Services,5
4603,21872,Coton Colors,coton-colors,Consumer Products & Services,3
4604,4306,Architec Housewares,architec-housewares,Consumer Products & Services,3
4605,22373,Execupay,execupay,Financial Services,3
4606,25500,CAMS,cams,Energy,1
4607,24211,Orbit Media Studios,orbit-media-studios,Business Products & Services,2
4608,20484,BOS Staffing,bos-staffing,Human Resources,4
4609,23696,SocialRadius,socialradius,Advertising & Marketing,2
4610,3303,Golfballs.com,golfballscom,Retail,8
4611,22441,Valin,valin,Business Products & Services,3
4612,24107,CIK Power Distributors,cik-power-distributors,Telecommunications,2
4613,841,Dynamic Systems,dynamic-systems,IT Services,5
4614,24362,Foodmix Marketing Communications,foodmix-marketing-communications,Advertising & Marketing,2
4615,23842,Floors To Your Home,floors-to-your-home,Consumer Products & Services,2
4616,22666,PlattForm,plattform,Education,3
4617,20669,Field Fastener,field-fastener,Manufacturing,4
4618,22394,Prime Therapeutics,prime-therapeutics,Health,3
4619,20081,SKLZ,sklz,Consumer Products & Services,4
4620,1986,MDS Medical,mds-medical,Health,4
4621,22363,Brandt Consolidated,brandt-consolidated,Manufacturing,6
4622,2181,Carousel Industries,carousel-industries,Telecommunications,9
4623,3885,SofterWare,softerware,Software,6
4624,22185,TicketPrinting.com & Ticket River,ticketprintingcom-ticket-river,Consumer Products & Services,3
4625,24332,Vubiquity,vubiquity,Media,2
4626,1821,LetterLogic,letterlogic,Business Products & Services,8
4627,22384,precision metal industries,precision-metal-industries,Manufacturing,3
4628,25007,Palladium Consulting,palladium-consulting,Software,1
4629,6412,Blinc,blinc,Consumer Products & Services,7
4630,25624,Transbeam,transbeam,Telecommunications,1
4631,4071,Tiger Correctional Services,tiger-correctional-services,Government Services,8
4632,22086,Little Sprouts,little-sprouts,Education,3
4633,20808,QPS Employment Group,qps-employment-group,Human Resources,6
4634,6247,Enlightened,enlightened,IT Services,3
4635,26271,TrippNT,trippnt,Manufacturing,1
4636,20674,Southridge Technology Grp,southridge-technology-grp,Business Products & Services,4
4637,20662,Mutual Shareholder Services,mutual-shareholder-services,Financial Services,4
4638,22436,Commuter Air Technology,commuter-air-technology,Business Products & Services,3
4639,18712,Versacom,versacom,Telecommunications,3
4640,4789,American Specialty Health,american-specialty-health,Health,6
4641,18948,SoundSense,soundsense,Engineering,2
4642,26491,Genesys,genesys,Software,1
4643,22421,ITN International,itn-international,Advertising & Marketing,3
4644,1940,Daymark Solutions,daymark-solutions,IT Services,7
4645,1266,Greentarget Global Group,greentarget-global-group,Advertising & Marketing,4
4646,22484,Buchroeder's Fine Jewelers,buchroeders-fine-jewelers,Retail,3
4647,4295,Vigon International,vigon-international,Manufacturing,7
4648,3072,Mazzone Management Group,mazzone-management-group,Food & Beverage,4
4649,18479,NeoSystems,neosystems,Financial Services,5
4650,22610,Dickinson Wright,dickinson-wright,Business Products & Services,2
4651,22372,Polaris Laboratories,polaris-laboratories,Energy,6
4652,859,ACFN Franchised,acfn-franchised,Financial Services,7
4653,22477,Advanced BioEnergy,advanced-bioenergy,Energy,3
4654,3004,Alpha Imaging,alpha-imaging,Health,7
4655,26340,Tusk Enterprises,tusk-enterprises,Health,1
4656,25081,Creative Consultants Group,creative-consultants-group,IT Services,1
4657,24287,Evans Enterprises,evans-enterprises,Manufacturing,2
4658,3541,IT Solutions Consulting,it-solutions-consulting,IT Services,7
4659,25710,Beyond Gaming of Michigan,beyond-gaming-of-michigan,Consumer Products & Services,1
4660,1445,Droisys,droisys,IT Services,7
4661,6317,Cahaba Media Group,cahaba-media-group,Media,4
4662,6819,Schroeder Design/Build,schroeder-designbuild,Construction,2
4663,26231,Trustpoint Insurance,trustpoint-insurance,Insurance,1
4664,23812,ProSol Associates,prosol-associates,Government Services,2
4665,2746,Paycor,paycor,Human Resources,6
4666,25255,MCG Logistics,mcg-logistics,Logistics & Transportation,1
4667,19841,OSM Worldwide,osm-worldwide,Logistics & Transportation,4
4668,3485,The Benecon Group,the-benecon-group,Insurance,10
4669,26038,Xtivia,xtivia,Business Products & Services,1
4670,24305,SIG,sig,Business Products & Services,2
4671,24925,HealthMark Group,healthmark-group,Health,1
4672,8906,Atrium Staffing,atrium-staffing,Human Resources,5
4673,851,Novel Geo-Environmental,novel-geo-environmental,Environmental Services,2
4674,3727,International Sourcing Company,international-sourcing-company,Business Products & Services,7
4675,1233,GoDaddy.com,godaddycom,IT Services,11
4676,26495,United Service Companies,united-service-companies,Business Products & Services,1
4677,24349,Monk Development,monk-development,Software,2
4678,21673,Worthington Jewelers,worthington-jewelers,Retail,3
4679,25145,ProMedical,promedical,Financial Services,1
4680,19596,EdgeCore,edgecore,Advertising & Marketing,3
4681,21088,Drivers History,drivers-history,Insurance,3
4682,19004,PSP & Digital,psp-digital,Business Products & Services,2
4683,4351,Urban Science,urban-science,Software,6
4684,11725,Intellinet,intellinet,IT Services,3
4685,20485,Secure Designs,secure-designs,IT Services,4
4686,25919,NetSearch Direct,netsearch-direct,Advertising & Marketing,1
4687,25840,HY Connect,hy-connect,Advertising & Marketing,1
4688,25878,Weigel Stores,weigel-stores,Consumer Products & Services,1
4689,997,AOC Solutions,aoc-solutions,Financial Services,6
4690,6102,Resolvit,resolvit,IT Services,4
4691,4249,Dean & Draper Insurance Agency,dean-draper-insurance-agency,Insurance,4
4692,3202,NMR Consulting,nmr-consulting,IT Services,6
4693,22604,ADMET,admet,Manufacturing,3
4694,19414,Independent Catalyst,independent-catalyst,IT Services,4
4695,4104,Fulfillment Strategies International,fulfillment-strategies-international,Logistics & Transportation,6
